project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TARGET-ALL-P2	18d9179e-00f8-5dcd-b5c4-7797820e99f2	TARGET-10-PASDYK	d3792c8a-174a-59eb-96e2-0b81ecafcbe8	TARGET-10-PASDYK-09A	7a5a4e5d-1643-50e6-b2a7-d1068da9e5a7	'--	e113e028-29ff-597a-892d-304cece67c83	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	18d9179e-00f8-5dcd-b5c4-7797820e99f2	TARGET-10-PASDYK	d3792c8a-174a-59eb-96e2-0b81ecafcbe8	TARGET-10-PASDYK-09A	c887f6a9-c5af-5608-ae39-9451ed878c0d	'--	4103a24f-8780-5c7f-a843-df443eeda026	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	18d9179e-00f8-5dcd-b5c4-7797820e99f2	TARGET-10-PASDYK	d3792c8a-174a-59eb-96e2-0b81ecafcbe8	TARGET-10-PASDYK-09A	d14b4301-f8aa-5279-8d0f-612224f7f88e	'--	45348459-2af3-5012-a7c8-c6aa4d3b8d94	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	18d9179e-00f8-5dcd-b5c4-7797820e99f2	TARGET-10-PASDYK	362c5a3e-3dcc-5e79-8513-63cc70a7762d	TARGET-10-PASDYK-10A	1b30281a-29df-5e54-82d8-f0139b9b51c7	'--	7d0d2495-d5e4-59f5-94d7-ccf2a95c7de3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	18d9179e-00f8-5dcd-b5c4-7797820e99f2	TARGET-10-PASDYK	98f10125-df81-542e-a2e1-a77a067c76e1	TARGET-10-PASDYK-14A	0a396a1c-c6b7-5938-9921-1c9257316a5e	'--	e3cfefbe-8932-5173-8253-a6bd3ad88d6b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	76a7ccbe-6ca8-5b10-a990-d7dbde0f1489	TARGET-10-PARLEK	56620690-5350-57bf-9111-13d05a03d3eb	TARGET-10-PARLEK-03A	2d2c9cfb-d9bb-5a6f-b46b-48b7ddcf8a27	'--	754c933e-619e-54ca-b44a-66a89b9c2d22	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	76a7ccbe-6ca8-5b10-a990-d7dbde0f1489	TARGET-10-PARLEK	56620690-5350-57bf-9111-13d05a03d3eb	TARGET-10-PARLEK-03A	d938ea28-d5f4-5115-84f6-11b3dbeca854	'--	e98fb270-5291-5b27-9ab8-6646af3a74a1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	76a7ccbe-6ca8-5b10-a990-d7dbde0f1489	TARGET-10-PARLEK	56620690-5350-57bf-9111-13d05a03d3eb	TARGET-10-PARLEK-03A	c6d1946e-cb31-54db-aca4-5c5bf6303e3f	'--	f9de9612-baff-5bdc-9f7f-13e5115aa730	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	76a7ccbe-6ca8-5b10-a990-d7dbde0f1489	TARGET-10-PARLEK	fc713f93-0901-5201-b195-637deb6c3219	TARGET-10-PARLEK-09A	9c90ae2e-e591-5bc5-b869-8369adb64f04	'--	c12f0ddb-cee8-5d30-8aae-3ee5985080fc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	76a7ccbe-6ca8-5b10-a990-d7dbde0f1489	TARGET-10-PARLEK	d09b7cf5-3db7-59d6-b69e-f8201b52e103	TARGET-10-PARLEK-14A	6e1e1709-298a-5964-a951-10e525918ecf	'--	403dfdeb-87ef-558b-a48d-2d0953dfe665	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	76a7ccbe-6ca8-5b10-a990-d7dbde0f1489	TARGET-10-PARLEK	7797b662-f9ba-5fbe-8c7f-2bfc87555695	TARGET-10-PARLEK-10A	d9b5f2e0-5a3f-503d-ab09-8799e72f6e7a	'--	677a2e7f-ec4c-5cb0-bb19-3bc9da51c7e8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	1ec623ee-4927-5b32-842a-04122918538b	TARGET-10-PARJSR-14A	fbd8f35e-71f9-5ef8-aa22-f5460250895e	'--	ffffa93c-69c7-5914-9428-a77edccbf18c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	1ec623ee-4927-5b32-842a-04122918538b	TARGET-10-PARJSR-14A	b9ee3928-8c50-5ae4-9b9f-b8a231f16afb	'--	f03afaf1-697d-5b6f-ab3b-d3f38f571df7	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	7c8f947c-9cab-57b6-bc54-a0f4d46aea67	TARGET-10-PARJSR-04A	8ebce33a-7d81-562f-9326-efc4349f2fc6	'--	19fb5e93-c63a-5522-83cc-5f81b7c66db0	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	7c8f947c-9cab-57b6-bc54-a0f4d46aea67	TARGET-10-PARJSR-04A	bf0d34d7-2b33-585d-a3a9-e52c7143a87e	'--	11b0d017-34ab-5903-ae66-e1d43ecbad2a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	7c8f947c-9cab-57b6-bc54-a0f4d46aea67	TARGET-10-PARJSR-04A	6437348c-4249-5fb1-a420-6075e1e01cc1	'--	63fa8ebf-fde6-5834-b104-abca2daf5723	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	7c8f947c-9cab-57b6-bc54-a0f4d46aea67	TARGET-10-PARJSR-04A	cbab6aa2-dd9e-5de1-be95-69fe517d581f	'--	a0cd05f3-c9d6-5adf-8313-9940ca08dd39	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	7c8f947c-9cab-57b6-bc54-a0f4d46aea67	TARGET-10-PARJSR-04A	482b5fc6-36c9-5b9c-b150-538f1a054132	'--	5b51ed6a-29d0-52ce-9644-312eee1b0743	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	8d97614a-6a54-5a1d-adc7-29eda62f587d	TARGET-10-PARJSR-09A	4ef3e0bb-61b1-5bd8-b868-5b00640e0489	'--	4ce22183-25b7-53f9-a3d2-7300cecd9cd8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	8d97614a-6a54-5a1d-adc7-29eda62f587d	TARGET-10-PARJSR-09A	cbf33bb0-3741-587a-8319-5ee3d8c96fe4	'--	5f11c41e-dcd0-54e1-8d00-b476d94a375a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	8d97614a-6a54-5a1d-adc7-29eda62f587d	TARGET-10-PARJSR-09A	7d911a83-756e-58ee-997d-707592ab6390	'--	751430f2-1129-50d5-ab01-2a7521f0942b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a282da89-cd7c-52c2-9244-ca05f0876369	TARGET-10-PARJSR	8d97614a-6a54-5a1d-adc7-29eda62f587d	TARGET-10-PARJSR-09A	b126dd1f-b1a0-5ca1-8ad9-45d23a340604	'--	c541c676-8aa4-5b71-9c44-ae37e7b7cb74	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	cc57dadd-009f-527d-bc61-7e4939306bfd	TARGET-10-PASJLN	a5cfb895-c5f5-550c-b6b2-63aa8af75443	TARGET-10-PASJLN-09A	b8724639-207b-5770-85f8-26cf36cc0dc0	'--	9beab61a-eb94-5709-921e-85534da5bb32	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	cc57dadd-009f-527d-bc61-7e4939306bfd	TARGET-10-PASJLN	a5cfb895-c5f5-550c-b6b2-63aa8af75443	TARGET-10-PASJLN-09A	c4f667ae-334e-5fc6-ae6c-b0c5952aaac9	'--	e24ad08e-bd22-5023-b64f-45f201eb4cb4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	cc57dadd-009f-527d-bc61-7e4939306bfd	TARGET-10-PASJLN	17ac9e06-52e6-58ab-a60c-3a5deb1eb1e5	TARGET-10-PASJLN-10A	e317699c-7a5b-5e51-b3fb-227cc12daf8f	'--	67a1d07c-840f-535d-a7b8-f89944530c21	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28a4dc00-d5c7-56ee-9291-6d02746db87b	TARGET-10-PAUCDC	546e0561-0d8a-5341-9d8a-0f974823346f	TARGET-10-PAUCDC-10A	85a66834-060c-5679-afdd-6dbb9a7ae898	'--	4d70c490-d078-5454-9af6-90828a721ee1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28a4dc00-d5c7-56ee-9291-6d02746db87b	TARGET-10-PAUCDC	5a81f7cb-2302-50a6-94a9-18944f83b103	TARGET-10-PAUCDC-09A	aeae1520-2eed-5ab1-8b0c-08add72a7186	'--	62355672-cb28-5a3a-ab9a-5d199a47e871	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28a4dc00-d5c7-56ee-9291-6d02746db87b	TARGET-10-PAUCDC	5a81f7cb-2302-50a6-94a9-18944f83b103	TARGET-10-PAUCDC-09A	69402014-b17d-5ff8-a014-5604c3c76bec	'--	855f30df-cb32-5b2d-895f-3c59664034e4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	ab912466-5f24-5e3c-8696-5f4c0c687d76	TARGET-10-PAPVTA-09A	27c5b5ce-020d-50b1-b407-7aa446a5d6f8	'--	bc685295-3b38-5f7b-beb7-2bc879e11cfb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	ab912466-5f24-5e3c-8696-5f4c0c687d76	TARGET-10-PAPVTA-09A	0758f2c0-d65d-522a-878e-0ef74c3b2b9c	'--	2de3b417-ac13-5587-a437-64dcbafa75bc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	ab912466-5f24-5e3c-8696-5f4c0c687d76	TARGET-10-PAPVTA-09A	087cd3df-98e1-58df-86eb-f71fa51d5f2c	'--	237c6b68-8f54-5ce9-8418-ac6450a1a40c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	ab912466-5f24-5e3c-8696-5f4c0c687d76	TARGET-10-PAPVTA-09A	8647bd36-3b58-5960-8924-b72f353f8d80	'--	ff629359-f56b-5f56-88b0-4a06c2d388ec	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	ab912466-5f24-5e3c-8696-5f4c0c687d76	TARGET-10-PAPVTA-09A	383e40c2-30d7-5dfd-b2df-b178ce1afc2d	'--	268c369c-f8bc-5f72-ab9b-322d9bd255c0	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	523459d2-e738-5939-9926-638da7ccae56	TARGET-10-PAPVTA-10A	f6b5f0ad-c467-5907-950b-83123315f598	'--	f5f8226c-5a90-51fa-a919-30f67e05e058	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	03992ada-e3b3-5592-9261-e04113b7d699	TARGET-10-PAPVTA-04A	fe0e0f28-3bd8-5561-8a1f-369b29c08e56	'--	75d92c2b-8128-590b-a1e0-96f158f1ab5d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	03992ada-e3b3-5592-9261-e04113b7d699	TARGET-10-PAPVTA-04A	c700c847-48be-5b81-8377-ece0b5d8ae21	'--	46fac6dc-a001-5c72-b6cb-ae70c47d312e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	03992ada-e3b3-5592-9261-e04113b7d699	TARGET-10-PAPVTA-04A	32c45ca9-3bae-5c49-af11-bb33c6863574	'--	bccbbac0-9433-5363-83bc-5dd728073a33	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	03992ada-e3b3-5592-9261-e04113b7d699	TARGET-10-PAPVTA-04A	0c72a56f-7505-53ff-a7dc-7e07bffa0286	'--	7f0c8362-0a83-5faf-b4b1-b78aa70cf83c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ed38793f-a347-5179-a809-d1a21045e137	TARGET-10-PAPVTA	68025c90-fb53-5b63-b13b-01d870aec4b8	TARGET-10-PAPVTA-14A	c849c266-b311-5a91-95f4-ae6eeed54caf	'--	2a6e33ae-f0a6-5201-8693-eb385ba71c98	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	d374c094-55fe-57d7-8d2b-1c03a94a4673	TARGET-10-PATCZN	119a7f53-944f-5d07-ac8f-86deee157ab8	TARGET-10-PATCZN-10A	fc411717-6574-5d5a-9eb3-22722089ffcd	'--	df4ff409-c324-5427-8945-a8613044febc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	d374c094-55fe-57d7-8d2b-1c03a94a4673	TARGET-10-PATCZN	4224ef08-ae36-5905-93e3-c2e4a7d7971f	TARGET-10-PATCZN-09A	ef922a0f-803f-5a12-ac4c-aa378c410ca9	'--	85638909-be90-500e-a3e5-2261fc249216	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	d374c094-55fe-57d7-8d2b-1c03a94a4673	TARGET-10-PATCZN	4224ef08-ae36-5905-93e3-c2e4a7d7971f	TARGET-10-PATCZN-09A	26f16320-1ca4-566b-adf0-35ed4f3b7bc0	'--	7d899ce9-baac-5a10-817a-ecb47bca6f55	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	394b278e-bf93-5569-a707-1e3634877175	TARGET-10-PASHXL	8039269d-e5dc-5149-b831-80448183443c	TARGET-10-PASHXL-14A	050d7cd6-876d-5cae-b832-dbdfb15fe494	'--	9a676fbe-189b-52a0-bfdd-2bef197a6d3b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	394b278e-bf93-5569-a707-1e3634877175	TARGET-10-PASHXL	c15d9813-5bd3-5b25-9dad-0a365cbf7d9c	TARGET-10-PASHXL-09A	833ed30e-b0c2-55b1-a422-2fef6a26a8bb	'--	7b446595-2044-51e7-b312-16f18aa7fa24	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	394b278e-bf93-5569-a707-1e3634877175	TARGET-10-PASHXL	c15d9813-5bd3-5b25-9dad-0a365cbf7d9c	TARGET-10-PASHXL-09A	b6703159-fdda-5226-99bc-6e523e474de8	'--	9782c536-2571-58f3-991d-c7555c9a39e9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	1bb9893a-212f-597e-86da-31227f262baf	TARGET-10-PAPNFY-03A	91f68955-5b59-52e2-a4fb-90809b1a225b	'--	250184da-3e1a-531d-b0a9-ccf59eeb929b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	1bb9893a-212f-597e-86da-31227f262baf	TARGET-10-PAPNFY-03A	c494934b-c50c-5c01-b1aa-aaac080f94f0	'--	ead6698b-160d-519d-8609-ae56253cb68f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	1bb9893a-212f-597e-86da-31227f262baf	TARGET-10-PAPNFY-03A	8634c764-fc58-5686-8922-920e4ca1ed06	'--	2c86860e-dcb3-50e6-9a4e-fcd6357182e9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	36181917-fb48-5ec9-bad6-d0d098b201dd	TARGET-10-PAPNFY-04A	0cbe5d1f-2a52-585e-ae16-69a30def9799	'--	70fec389-989a-5149-87c7-fdc3e5568e5f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	36181917-fb48-5ec9-bad6-d0d098b201dd	TARGET-10-PAPNFY-04A	06a1e9c2-921a-5aca-900e-efdf5db492d0	'--	c94761df-36b1-503a-8d9e-f6c7481d1b19	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	36181917-fb48-5ec9-bad6-d0d098b201dd	TARGET-10-PAPNFY-04A	cec18e00-2b79-5720-b2c0-8f8ff210bf21	'--	6e96e2ea-e24e-5408-a4cb-f0665fbbeb54	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	36181917-fb48-5ec9-bad6-d0d098b201dd	TARGET-10-PAPNFY-04A	8bd23b4d-9b2d-523a-adc2-ba169b754575	'--	4985fa5d-44d5-5523-a896-d01e43b452a6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	6abe134f-114c-5a72-aaab-72a62879140a	TARGET-10-PAPNFY-09A	a5165259-6cdc-5346-9d64-156f798b334f	'--	22fb11eb-6126-51bf-85b9-6d0f1c59334e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	0e126274-0839-58d0-8222-6d6d755b4026	TARGET-10-PAPNFY-14A	085331b1-0e7f-5481-b171-af377df31e06	'--	b8e6fd13-443a-5cc7-bfd3-e142abce5d46	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	09f733a5-d1cb-566d-b766-25e5855ce0ab	TARGET-10-PAPNFY	0e126274-0839-58d0-8222-6d6d755b4026	TARGET-10-PAPNFY-14A	74f12aac-f629-542a-9dfe-d0881c3683a1	'--	7a1c7a0e-7916-55e4-b3e9-11ae48a6af30	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	94860e23-190c-5a84-be48-bc4c557871db	TARGET-10-PASWFN	9297a343-41da-57d1-b296-79b5ef8fff55	TARGET-10-PASWFN-09A	4f85ea52-a67e-516e-b595-518336baebf3	'--	4bad1427-1c97-5839-93f0-e33a593d69d2	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	94860e23-190c-5a84-be48-bc4c557871db	TARGET-10-PASWFN	9297a343-41da-57d1-b296-79b5ef8fff55	TARGET-10-PASWFN-09A	25f7fedf-55df-50fd-874f-d9dc7c343286	'--	1d53ce65-2ec8-5054-9a43-095465d98313	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	94860e23-190c-5a84-be48-bc4c557871db	TARGET-10-PASWFN	bb5a4148-44db-5458-a8fe-8616bded92df	TARGET-10-PASWFN-10A	9c0798ba-0602-5730-b4e1-1998bdf3b42d	'--	4bd56e37-8895-5057-a2f4-098d3a76f40c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ceb6a7b8-b537-5c75-b80f-7658bab20426	TARGET-10-PANKGK	fd607955-0690-5290-92fc-da2ca32a1f55	TARGET-10-PANKGK-14A	077dba27-3268-5c9c-945d-5a1d97c27805	'--	ae9887db-fe18-59b3-a358-e6e24344edfa	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ceb6a7b8-b537-5c75-b80f-7658bab20426	TARGET-10-PANKGK	80f29ad0-532b-58fd-a079-893458bce932	TARGET-10-PANKGK-09A	6bd43279-52d4-50ee-b982-5251ce228433	'--	565772d8-ac81-5f58-b25a-13460e72a8b3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ceb6a7b8-b537-5c75-b80f-7658bab20426	TARGET-10-PANKGK	80f29ad0-532b-58fd-a079-893458bce932	TARGET-10-PANKGK-09A	93f3b7a0-4784-5a69-9787-5bcb210ada51	'--	fac5dd89-d18e-54b2-9bbb-b02b1239c437	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	78d04a03-66c0-5354-82ff-2cedded70dd8	TARGET-10-PARACA-14A	e7617e02-d191-55b7-9287-3ad972baf7c0	'--	b2f5e8e0-7c27-5727-8c96-360cd359a9ff	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	78d04a03-66c0-5354-82ff-2cedded70dd8	TARGET-10-PARACA-14A	bb4b541f-8efa-5cdf-9b95-7823b0dddc3c	'--	c4ccd443-566b-53b4-b573-e39a04731e3d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	7e76a933-fc88-5c5f-8cf7-652fcde26125	TARGET-10-PARACA-09A	ebb66816-c914-5ae2-8362-daf7e3e732fe	'--	1dfc079e-a6b4-5aed-bc2a-8ff3fa39d76c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	7e76a933-fc88-5c5f-8cf7-652fcde26125	TARGET-10-PARACA-09A	91ae267b-f858-5480-8347-0e878cb1af93	'--	f3131690-b941-59ff-959b-1f6c1e0acb7a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	7e76a933-fc88-5c5f-8cf7-652fcde26125	TARGET-10-PARACA-09A	68a80392-8ab3-5328-8743-6a607a48d84e	'--	8ec47fe3-0272-5447-8836-6f6b0c15dab4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	7e76a933-fc88-5c5f-8cf7-652fcde26125	TARGET-10-PARACA-09A	390b5f22-bdf9-5b30-9af1-2cb644938a56	'--	9ef1806a-d5b1-5e22-b96d-25ae39893c41	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	a4e5b31a-7b80-5614-a41e-9d6d77737cb2	TARGET-10-PARACA-04A	c3c695a6-eb67-5ada-ac5d-dac56b4661b7	'--	14486c87-55f2-5764-ae96-d27a62dff40f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	a4e5b31a-7b80-5614-a41e-9d6d77737cb2	TARGET-10-PARACA-04A	078b9c9e-5e84-54a0-904c-a1bff3d9bf7a	'--	a51d6b6c-be6a-597a-a4cd-3c6bdd4bbb37	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ab960747-bd98-5d19-acab-40e32dc5e65a	TARGET-10-PARACA	a4e5b31a-7b80-5614-a41e-9d6d77737cb2	TARGET-10-PARACA-04A	b3a5f7dc-aa78-511b-a037-f4a2614092ec	'--	87a5f4d0-484c-5b82-8886-707e4552b5e4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	1ce72a09-636f-52e1-b9bf-4b035a78722b	TARGET-10-PATFVG	4c01f4ff-7ffe-5cb7-ae8b-ea8a503e91d2	TARGET-10-PATFVG-10A	5ccf88e8-360c-557d-b7b8-6c37940675c3	'--	fd5a34d1-5206-508b-876a-b757ecf4b930	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	1ce72a09-636f-52e1-b9bf-4b035a78722b	TARGET-10-PATFVG	0947d332-29c3-5d1e-8322-66ad3d1bf0f1	TARGET-10-PATFVG-09A	2536824f-9376-57dd-8bfa-935cd6b1c0e2	'--	5fa9a0d0-ca37-57e5-be5b-243dc9b922c8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
