study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA689664	SAMN17213762	SRX9789016	SRR13365188	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13365188/SRR13365188.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13365188	sample_output_Bead2-D11_TR1	
PRJNA689664	SAMN17213905	SRX9789015	SRR13365189	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13365189/SRR13365189.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13365189	sample_output_PED_137_TR2	
PRJNA689664	SAMN17213990	SRX9789115	SRR13365090	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13365090/SRR13365090.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13365090	sample_output_PED_176_TR1	
PRJNA689664	SAMN17213903	SRX9789013	SRR13365191	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/091/SRR13365191/SRR13365191.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/091/SRR13365191	sample_output_PED_136_TR2	
PRJNA689664	SAMN17213904	SRX9789014	SRR13365190	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13365190/SRR13365190.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13365190	sample_output_PED_137_TR1	
PRJNA689664	SAMN17213770	SRX9789110	SRR13365095	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/095/SRR13365095/SRR13365095.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/095/SRR13365095	sample_output_Bead4-E11_TR1	
PRJNA689664	SAMN17213902	SRX9789012	SRR13365192	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/092/SRR13365192/SRR13365192.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/092/SRR13365192	sample_output_PED_136_TR1	
PRJNA689664	SAMN17213901	SRX9789011	SRR13365193	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13365193/SRR13365193.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13365193	sample_output_PED_135_TR2	
PRJNA689664	SAMN17213985	SRX9789109	SRR13365096	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13365096/SRR13365096.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13365096	sample_output_PED_173_TR2	
PRJNA689664	SAMN17213900	SRX9789010	SRR13365194	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/094/SRR13365194/SRR13365194.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/094/SRR13365194	sample_output_PED_135_TR1	
PRJNA689664	SAMN17213897	SRX9789007	SRR13365197	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13365197/SRR13365197.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13365197	sample_output_PED_133_TR2	
PRJNA689664	SAMN17213980	SRX9789104	SRR13365101	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/001/SRR13365101/SRR13365101.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/001/SRR13365101	sample_output_PED_171_TR1	
PRJNA689664	SAMN17213899	SRX9789009	SRR13365195	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/095/SRR13365195/SRR13365195.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/095/SRR13365195	sample_output_PED_134_TR2	
PRJNA689664	SAMN17213896	SRX9789006	SRR13365198	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13365198/SRR13365198.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13365198	sample_output_PED_133_TR1	
PRJNA689664	SAMN17213978	SRX9789102	SRR13365103	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13365103/SRR13365103.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13365103	sample_output_PED_170_TR1	
PRJNA689664	SAMN17213892	SRX9789001	SRR13365203	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13365203/SRR13365203.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13365203	sample_output_PED_131_TR1	
PRJNA689664	SAMN17213893	SRX9789002	SRR13365202	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13365202/SRR13365202.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13365202	sample_output_PED_131_TR2	
PRJNA689664	SAMN17213976	SRX9789100	SRR13365105	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13365105/SRR13365105.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13365105	sample_output_PED_16_TR1	
PRJNA689664	SAMN17213888	SRX9788997	SRR13365207	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13365207/SRR13365207.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13365207	sample_output_PED_12_TR1	
PRJNA689664	SAMN17213891	SRX9789000	SRR13365204	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13365204/SRR13365204.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13365204	sample_output_PED_130_TR2	
PRJNA689664	SAMN17213971	SRX9789094	SRR13365111	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13365111/SRR13365111.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13365111	sample_output_PED_167_TR2	
PRJNA689664	SAMN17213887	SRX9788996	SRR13365208	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13365208/SRR13365208.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13365208	sample_output_PED_129_TR2	
PRJNA689664	SAMN17213890	SRX9788999	SRR13365205	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13365205/SRR13365205.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13365205	sample_output_PED_130_TR1	
PRJNA689664	SAMN17213970	SRX9789093	SRR13365112	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13365112/SRR13365112.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13365112	sample_output_PED_167_TR1	
PRJNA689664	SAMN17213885	SRX9788993	SRR13365211	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13365211/SRR13365211.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13365211	sample_output_PED_128_TR2	
PRJNA689664	SAMN17213889	SRX9788998	SRR13365206	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/006/SRR13365206/SRR13365206.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/006/SRR13365206	sample_output_PED_12_TR2	
PRJNA689664	SAMN17213879	SRX9788987	SRR13365217	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13365217/SRR13365217.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13365217	sample_output_PED_125_TR2	
PRJNA689664	SAMN17213968	SRX9789091	SRR13365114	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/014/SRR13365114/SRR13365114.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/014/SRR13365114	sample_output_PED_166_TR1	
PRJNA689664	SAMN17213886	SRX9788995	SRR13365209	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/009/SRR13365209/SRR13365209.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/009/SRR13365209	sample_output_PED_129_TR1	
PRJNA689664	SAMN17213967	SRX9789090	SRR13365115	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13365115/SRR13365115.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/015/SRR13365115	sample_output_PED_165_TR2	
PRJNA689664	SAMN17213884	SRX9788992	SRR13365212	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13365212/SRR13365212.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13365212	sample_output_PED_128_TR1	
PRJNA689664	SAMN17213878	SRX9788986	SRR13365218	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13365218/SRR13365218.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13365218	sample_output_PED_125_TR1	
PRJNA689664	SAMN17213966	SRX9789089	SRR13365116	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13365116/SRR13365116.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13365116	sample_output_PED_165_TR1	
PRJNA689664	SAMN17213880	SRX9788988	SRR13365216	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13365216/SRR13365216.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13365216	sample_output_PED_126_TR1	
PRJNA689664	SAMN17213876	SRX9788984	SRR13365220	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/020/SRR13365220/SRR13365220.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/020/SRR13365220	sample_output_PED_124_TR1	
PRJNA689664	SAMN17213965	SRX9789087	SRR13365118	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13365118/SRR13365118.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13365118	sample_output_PED_164_TR2	
PRJNA689664	SAMN17213759	SRX9788983	SRR13365221	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/021/SRR13365221/SRR13365221.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/021/SRR13365221	sample_output_Bead1-C12_TR2	
PRJNA689664	SAMN17213877	SRX9788985	SRR13365219	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/019/SRR13365219/SRR13365219.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/019/SRR13365219	sample_output_PED_124_TR2	
PRJNA689664	SAMN17213874	SRX9788981	SRR13365223	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/023/SRR13365223/SRR13365223.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/023/SRR13365223	sample_output_PED_123_TR1	
PRJNA689664	SAMN17213964	SRX9789086	SRR13365119	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/019/SRR13365119/SRR13365119.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/019/SRR13365119	sample_output_PED_164_TR1	
PRJNA689664	SAMN17213960	SRX9789082	SRR13365123	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/023/SRR13365123/SRR13365123.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/023/SRR13365123	sample_output_PED_162_TR1	
PRJNA689664	SAMN17213958	SRX9789080	SRR13365125	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13365125/SRR13365125.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13365125	sample_output_PED_161_TR1	
PRJNA689664	SAMN17213875	SRX9788982	SRR13365222	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/022/SRR13365222/SRR13365222.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/022/SRR13365222	sample_output_PED_123_TR2	
PRJNA689664	SAMN17213767	SRX9789077	SRR13365128	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/028/SRR13365128/SRR13365128.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/028/SRR13365128	sample_output_Bead3-D12_TR2	
PRJNA689664	SAMN17213873	SRX9788980	SRR13365224	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/024/SRR13365224/SRR13365224.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/024/SRR13365224	sample_output_PED_122_TR2	
PRJNA689664	SAMN17213954	SRX9789075	SRR13365130	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13365130/SRR13365130.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/030/SRR13365130	sample_output_PED_15_TR1	
PRJNA689664	SAMN17213872	SRX9788979	SRR13365225	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13365225/SRR13365225.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13365225	sample_output_PED_122_TR1	
PRJNA689664	SAMN17213953	SRX9789074	SRR13365131	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/031/SRR13365131/SRR13365131.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/031/SRR13365131	sample_output_PED_159_TR2	
PRJNA689664	SAMN17213952	SRX9789073	SRR13365132	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13365132/SRR13365132.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13365132	sample_output_PED_159_TR1	
PRJNA689664	SAMN17213870	SRX9788977	SRR13365227	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13365227/SRR13365227.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13365227	sample_output_PED_121_TR1	
PRJNA689664	SAMN17213950	SRX9789071	SRR13365134	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/034/SRR13365134/SRR13365134.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/034/SRR13365134	sample_output_PED_158_TR1	
PRJNA689664	SAMN17213866	SRX9788973	SRR13365231	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/031/SRR13365231/SRR13365231.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/031/SRR13365231	sample_output_PED_11_TR1	
PRJNA689664	SAMN17213949	SRX9789070	SRR13365135	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/035/SRR13365135/SRR13365135.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/035/SRR13365135	sample_output_PED_157_TR2	
PRJNA689664	SAMN17213865	SRX9788971	SRR13365233	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/033/SRR13365233/SRR13365233.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/033/SRR13365233	sample_output_PED_119_TR2	
PRJNA689664	SAMN17213948	SRX9789069	SRR13365136	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/036/SRR13365136/SRR13365136.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/036/SRR13365136	sample_output_PED_157_TR1	
PRJNA689664	SAMN17213746	SRX9789061	SRR13365144	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/044/SRR13365144/SRR13365144.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/044/SRR13365144	sample_output_BEAD1-A12_TR1	
PRJNA689664	SAMN17213939	SRX9789053	SRR13365151	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13365151/SRR13365151.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13365151	sample_output_PED_152_TR2	
PRJNA689664	SAMN17213938	SRX9789052	SRR13365152	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13365152/SRR13365152.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13365152	sample_output_PED_152_TR1	
PRJNA689664	SAMN17213864	SRX9788970	SRR13365234	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/034/SRR13365234/SRR13365234.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/034/SRR13365234	sample_output_PED_119_TR1	
PRJNA689664	SAMN17213931	SRX9789044	SRR13365160	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13365160/SRR13365160.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13365160	sample_output_PED_149_TR2	
PRJNA689664	SAMN17213863	SRX9788969	SRR13365235	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/035/SRR13365235/SRR13365235.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/035/SRR13365235	sample_output_PED_118_TR2	
PRJNA689664	SAMN17213929	SRX9789042	SRR13365162	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13365162/SRR13365162.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13365162	sample_output_PED_148_TR2	
PRJNA689664	SAMN17213862	SRX9788968	SRR13365236	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/036/SRR13365236/SRR13365236.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/036/SRR13365236	sample_output_PED_118_TR1	
PRJNA689664	SAMN17213928	SRX9789041	SRR13365163	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13365163/SRR13365163.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13365163	sample_output_PED_148_TR1	
PRJNA689664	SAMN17213861	SRX9788967	SRR13365237	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13365237/SRR13365237.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13365237	sample_output_PED_117_TR2	
PRJNA689664	SAMN17213926	SRX9789039	SRR13365165	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/065/SRR13365165/SRR13365165.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/065/SRR13365165	sample_output_PED_147_TR1	
PRJNA689664	SAMN17213858	SRX9788964	SRR13365240	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13365240/SRR13365240.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13365240	sample_output_PED_116_TR1	
PRJNA689664	SAMN17213923	SRX9789035	SRR13365169	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13365169/SRR13365169.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13365169	sample_output_PED_145_TR2	
PRJNA689664	SAMN17213852	SRX9788957	SRR13365247	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13365247/SRR13365247.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13365247	sample_output_PED_113_TR1	
PRJNA689664	SAMN17213921	SRX9789033	SRR13365171	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/071/SRR13365171/SRR13365171.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/071/SRR13365171	sample_output_PED_144_TR2	
PRJNA689664	SAMN17213850	SRX9788955	SRR13365249	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/049/SRR13365249/SRR13365249.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/049/SRR13365249	sample_output_PED_112_TR1	
PRJNA689664	SAMN17213919	SRX9789031	SRR13365173	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/073/SRR13365173/SRR13365173.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/073/SRR13365173	sample_output_PED_143_TR2	
PRJNA689664	SAMN17213838	SRX9789485	SRR13365259	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13365259/SRR13365259.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13365259	sample_output_PED_107_TR1	
PRJNA689664	SAMN17213916	SRX9789028	SRR13365176	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/076/SRR13365176/SRR13365176.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/076/SRR13365176	sample_output_PED_142_TR1	
PRJNA689664	SAMN17213835	SRX9789481	SRR13365263	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13365263/SRR13365263.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13365263	sample_output_PED_105_TR2	
PRJNA689664	SAMN17213915	SRX9789026	SRR13365178	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13365178/SRR13365178.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13365178	sample_output_PED_141_TR2	
PRJNA689664	SAMN17213833	SRX9789479	SRR13365265	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/065/SRR13365265/SRR13365265.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/065/SRR13365265	sample_output_PED_104_TR2	
PRJNA689664	SAMN17213831	SRX9789477	SRR13365267	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/067/SRR13365267/SRR13365267.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/067/SRR13365267	sample_output_PED_103_TR2	
PRJNA689664	SAMN17213913	SRX9789024	SRR13365180	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13365180/SRR13365180.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13365180	sample_output_PED_140_TR2	
PRJNA689664	SAMN17213829	SRX9789475	SRR13365269	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13365269/SRR13365269.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13365269	sample_output_PED_102_TR2	
PRJNA689664	SAMN17213909	SRX9789020	SRR13365184	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13365184/SRR13365184.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13365184	sample_output_PED_139_TR2	
PRJNA689664	SAMN17213826	SRX9789472	SRR13365272	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/072/SRR13365272/SRR13365272.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/072/SRR13365272	sample_output_PED_101_TR1	
PRJNA689664	SAMN17213898	SRX9789008	SRR13365196	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13365196/SRR13365196.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13365196	sample_output_PED_134_TR1	
PRJNA689664	SAMN17213754	SRX9789471	SRR13365273	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/073/SRR13365273/SRR13365273.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/073/SRR13365273	sample_output_BEAD7-G12_TR1	
PRJNA689664	SAMN17213761	SRX9789005	SRR13365199	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13365199/SRR13365199.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13365199	sample_output_Bead1-D11_TR2	
PRJNA689664	SAMN17213825	SRX9789470	SRR13365274	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13365274/SRR13365274.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13365274	sample_output_PED_100_TR2	
PRJNA689664	SAMN17213895	SRX9789004	SRR13365200	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13365200/SRR13365200.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13365200	sample_output_PED_132_TR2	
PRJNA689664	SAMN17213824	SRX9789469	SRR13365275	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13365275/SRR13365275.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13365275	sample_output_PED_100_TR1	
PRJNA689664	SAMN17213894	SRX9789003	SRR13365201	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/001/SRR13365201/SRR13365201.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/001/SRR13365201	sample_output_PED_132_TR1	
PRJNA689664	SAMN17213821	SRX9789466	SRR13365278	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13365278/SRR13365278.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13365278	sample_output_Input1-H11_TR2	
PRJNA689664	SAMN17213820	SRX9789465	SRR13365279	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13365279/SRR13365279.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13365279	sample_output_Input1-H11_TR1	
PRJNA689664	SAMN17213819	SRX9789464	SRR13365280	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13365280/SRR13365280.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13365280	sample_output_IgGdepleted2-C12_TR2	
PRJNA689664	SAMN17213816	SRX9789461	SRR13365283	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/083/SRR13365283/SRR13365283.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/083/SRR13365283	sample_output_IgGdepleted2-B12_TR1	
